movie_name,distributor,release_date,release_year,total_audience,log_total_audience,detail_url
Follow Me,CGV Mars,13 Kasım 2020,2020,5056,8.528330935826693,https://boxofficeturkiye.com/film/follow-me--2014675
Seberg,Bir Film,6 Mart 2020,2020,4750,8.465899897028686,https://boxofficeturkiye.com/film/seberg--2015012
Örümcek-Adam: Eve Dönüş Yok,WB,17 Aralık 2021,2021,2882960,14.874328102087937,https://boxofficeturkiye.com/film/orumcek-adam-eve-donus-yok--2015169
Hızlı ve Öfkeli 9,UIP,2 Temmuz 2021,2021,959767,13.77444582565225,https://boxofficeturkiye.com/film/hizli-ve-ofkeli-9--2013124
Aykut Enişte 2,CJ ENM,3 Aralık 2021,2021,930822,13.743823345713253,https://boxofficeturkiye.com/film/aykut-eniste-2--2015317
Venom: Zehirli Öfke 2,WB,15 Ekim 2021,2021,670294,13.415471701090112,https://boxofficeturkiye.com/film/venom-zehirli-ofke-2--2014492
Âkif,CGV Mars,24 Eylül 2021,2021,686839,13.439855191483518,https://boxofficeturkiye.com/film/akif--2015207
Dune: Çöl Gezegeni,WB,22 Ekim 2021,2021,627380,13.34930769664056,https://boxofficeturkiye.com/film/dune-col-gezegeni--2013410
Dayı: Bir Adamın Hikâyesi,CGV Mars,10 Aralık 2021,2021,476644,13.074525159989774,https://boxofficeturkiye.com/film/dayi-bir-adamin-hikayesi--2015176
Eternals,UIP,5 Kasım 2021,2021,379295,12.846069545412409,https://boxofficeturkiye.com/film/eternals--2013296
Black Widow,UIP,9 Temmuz 2021,2021,363589,12.803779387802527,https://boxofficeturkiye.com/film/black-widow--2013297
Patron Bebek 2: Aile Şirketi,UIP,17 Eylül 2021,2021,331947,12.712730596600819,https://boxofficeturkiye.com/film/patron-bebek-2-aile-sirketi--2013739
The Matrix Resurrections,WB,24 Aralık 2021,2021,506162,13.1346120551327,https://boxofficeturkiye.com/film/the-matrix-resurrections--2015040
Enkanto: Sihirli Dünya,UIP,26 Kasım 2021,2021,343984,12.74835042364593,https://boxofficeturkiye.com/film/enkanto-sihirli-dunya--2012933
Luka,UIP,3 Eylül 2021,2021,274133,12.521368669060882,https://boxofficeturkiye.com/film/luka--2013664
Ölmek İçin Zaman Yok,UIP,1 Ekim 2021,2021,241243,12.393560003236232,https://boxofficeturkiye.com/film/olmek-icin-zaman-yok--2014419
Shang-Chi ve On Halka Efsanesi,UIP,3 Eylül 2021,2021,238024,12.3801267879057,https://boxofficeturkiye.com/film/shang-chi-ve-on-halka-efsanesi--2014088
Hep Yek 4: Bela Okuma Altan,CGV Mars,15 Ekim 2021,2021,225012,12.323909013097719,https://boxofficeturkiye.com/film/hep-yek-4-bela-okuma-altan--2014748
Addams Ailesi 2,UIP,12 Kasım 2021,2021,212456,12.266490187083441,https://boxofficeturkiye.com/film/addams-ailesi-2--2015200
The Suicide Squad: İntihar Timi,WB,30 Temmuz 2021,2021,179607,12.098526409591825,https://boxofficeturkiye.com/film/the-suicide-squad-intihar-timi--2014556
İstanbul Muhafızları: Yüzyılın Muhafızları,CJ ENM,29 Ekim 2021,2021,173052,12.061347406350071,https://boxofficeturkiye.com/film/istanbul-muhafizlari-yuzyilin-muhafizlari--2015080
Gerçek Kahraman,UIP,13 Ağustos 2021,2021,147837,11.903865594461829,https://boxofficeturkiye.com/film/gercek-kahraman--2014606
Korku Seansı 3: Katil Şeytan,WB,9 Temmuz 2021,2021,134290,11.80775691957522,https://boxofficeturkiye.com/film/korku-seansi-3-katil-seytan--2014484
Arınma Gecesi: Sonsuza Dek,UIP,23 Temmuz 2021,2021,127827,11.758433066217348,https://boxofficeturkiye.com/film/arinma-gecesi-sonsuza-dek--2014744
15/07 Şafak Vakti,CGV Mars,15 Temmuz 2021,2021,120706,11.701113115874975,https://boxofficeturkiye.com/film/15-07-safak-vakti--2015474
Crood'lar 2: Yeni Bir Çağ,UIP,13 Ağustos 2021,2021,104760,11.559427298621648,https://boxofficeturkiye.com/film/crood-lar-2-yeni-bir-cag--2013889
İntikam Vakti,CJ ENM,26 Kasım 2021,2021,104293,11.554959524642653,https://boxofficeturkiye.com/film/intikam-vakti--2015466
Maşa ile Koca Ayı 4,CJ ENM,17 Aralık 2021,2021,135197,11.814488252995702,https://boxofficeturkiye.com/film/masa-ile-koca-ayi-4--2015299
Sessiz Bir Yer 2,UIP,16 Temmuz 2021,2021,98765,11.500498569962101,https://boxofficeturkiye.com/film/sessiz-bir-yer-2--2014403
Robot Ron Bir Sorun Var,UIP,22 Ekim 2021,2021,95368,11.465498371397837,https://boxofficeturkiye.com/film/robot-ron-bir-sorun-var--2013906
Hayalet Avcıları: Öteki Dünya,WB,19 Kasım 2021,2021,84282,11.341923598058965,https://boxofficeturkiye.com/film/hayalet-avcilari-oteki-dunya--2014567
Jungle Cruise,UIP,30 Temmuz 2021,2021,84155,11.340415615560266,https://boxofficeturkiye.com/film/jungle-cruise--2014336
Paw Patrol Filmi,UIP,20 Ağustos 2021,2021,80194,11.292203978088395,https://boxofficeturkiye.com/film/paw-patrol-filmi--2015190
Gucci Ailesi,UIP,26 Kasım 2021,2021,78165,11.266577256011425,https://boxofficeturkiye.com/film/gucci-ailesi--2015189
Spirit Özgür Ruh,UIP,16 Temmuz 2021,2021,76444,11.244313725608873,https://boxofficeturkiye.com/film/spirit-ozgur-ruh--2014949
Resident Evil: Raccoon Şehri,WB,3 Aralık 2021,2021,69115,11.143527062898457,https://boxofficeturkiye.com/film/resident-evil-raccoon-sehri--2015449
Ölümcül Labirent: Şampiyonlar Turnuvası,WB,17 Eylül 2021,2021,68584,11.135814550358592,https://boxofficeturkiye.com/film/olumcul-labirent-sampiyonlar-turnuvasi--2014619
Space Jam: Yeni Efsane,WB,16 Temmuz 2021,2021,64298,11.071283805542897,https://boxofficeturkiye.com/film/space-jam-yeni-efsane--2013506
Hababam Sınıfı Yaz Oyunları,CGV Mars,2 Temmuz 2021,2021,61207,11.022016841044596,https://boxofficeturkiye.com/film/hababam-sinifi-yaz-oyunlari--2014843
Zamanda Tutsak,UIP,13 Ağustos 2021,2021,60780,11.015016066470784,https://boxofficeturkiye.com/film/zamanda-tutsak--2014931
Clifford Büyük Kırmızı Köpek,UIP,3 Aralık 2021,2021,61947,11.034034459734583,https://boxofficeturkiye.com/film/clifford-buyuk-kirmizi-kopek--2012358
Spiral: Testere Devam Ediyor,Bir Film,20 Ağustos 2021,2021,56948,10.949893849733636,https://boxofficeturkiye.com/film/spiral-testere-devam-ediyor--2014933
Nefesini Tut 2,WB,1 Ekim 2021,2021,52934,10.876801133506191,https://boxofficeturkiye.com/film/nefesini-tut-2--2015464
Spencer,CJ ENM,19 Kasım 2021,2021,48532,10.789978653171763,https://boxofficeturkiye.com/film/spencer--2015691
Peter Rabbit: Kaçak Tavşan,WB,8 Ekim 2021,2021,47373,10.765807725134753,https://boxofficeturkiye.com/film/peter-rabbit-kacak-tavsan--2014248
4N1K Düğün,CJ ENM,12 Kasım 2021,2021,46698,10.751456616187443,https://boxofficeturkiye.com/film/4n1k-dugun--2015184
Kuklalı Köşk 2: Orman Kâşifi,CJ ENM,3 Aralık 2021,2021,48421,10.78768888290167,https://boxofficeturkiye.com/film/kuklali-kosk-2-orman-kasifi--2015508
Korku Kapanı: Başlangıç,Bir Film,24 Eylül 2021,2021,51003,10.83963973350584,https://boxofficeturkiye.com/film/korku-kapani-baslangic--2015192
Zihin Gezgini,WB,20 Ağustos 2021,2021,42295,10.652424154738116,https://boxofficeturkiye.com/film/zihin-gezgini--2014879
Seni Bulacam Oğlum!,TME,12 Kasım 2021,2021,40063,10.598208494084364,https://boxofficeturkiye.com/film/seni-bulacam-oglum--2014961
Sir-Ayet: Ölü Doğan,CGV Mars,10 Eylül 2021,2021,37788,10.539746870889026,https://boxofficeturkiye.com/film/sir-ayet-olu-dogan--2015331
Cruella,UIP,2 Temmuz 2021,2021,34624,10.452302362206153,https://boxofficeturkiye.com/film/cruella--2014762
Blackpink: The Movie,CGV Mars,4 Ağustos 2021,2021,34529,10.449554829640324,https://boxofficeturkiye.com/film/blackpink-the-movie--2015494
Habis,WB,3 Eylül 2021,2021,31225,10.348974334993779,https://boxofficeturkiye.com/film/habis--2014977
Kırmızı Pabuçlar ve Yedi Cüceler,Bir Film,12 Kasım 2021,2021,31270,10.350414450451886,https://boxofficeturkiye.com/film/kirmizi-pabuclar-ve-yedi-cuceler--2014909
Snake Eyes: G.I. Joe Origins,UIP,6 Ağustos 2021,2021,28772,10.267157970987247,https://boxofficeturkiye.com/film/snake-eyes-g-i-joe-origins--2013981
Baba,Bir Film,17 Eylül 2021,2021,28707,10.264896274447372,https://boxofficeturkiye.com/film/baba--2015182
Bize Müsaade,CGV Mars,30 Temmuz 2021,2021,27675,10.228284757576837,https://boxofficeturkiye.com/film/bize-musaade--2014304
İnsanlar İkiye Ayrılır,Bir Film,10 Eylül 2021,2021,28927,10.272530694010324,https://boxofficeturkiye.com/film/insanlar-ikiye-ayrilir--2015324
Dün Gece Soho'da,UIP,12 Kasım 2021,2021,26126,10.17068626604651,https://boxofficeturkiye.com/film/dun-gece-soho-da--2014920
Cadılar Bayramı Öldürür,UIP,15 Ekim 2021,2021,24299,10.098190476218488,https://boxofficeturkiye.com/film/cadilar-bayrami-oldurur--2014152
Demon Slayer: Mugen Treni,CGV Mars,20 Ağustos 2021,2021,23853,10.079665274569594,https://boxofficeturkiye.com/film/demon-slayer-mugen-treni--2015529
Lain,Bir Film,10 Aralık 2021,2021,25637,10.151791899508838,https://boxofficeturkiye.com/film/lain--2014969
Fransız Postası,UIP,3 Aralık 2021,2021,22480,10.020381304007627,https://boxofficeturkiye.com/film/fransiz-postasi--2015186
Şeker Adamın Laneti,UIP,27 Ağustos 2021,2021,21893,9.993922230007335,https://boxofficeturkiye.com/film/seker-adamin-laneti--2014743
Turu ve Sirk Maceraları,CGV Mars,5 Kasım 2021,2021,22913,10.039459714059342,https://boxofficeturkiye.com/film/turu-ve-sirk-maceralari--2014982
Suveydâ,SİSAY,10 Eylül 2021,2021,21515,9.9765056452727,https://boxofficeturkiye.com/film/suveyda--2015504
Tomris,CGV Mars,3 Eylül 2021,2021,20427,9.924612834151077,https://boxofficeturkiye.com/film/tomris--2015045
Sen Ben Lenin,CGV Mars,26 Kasım 2021,2021,20125,9.909718102286764,https://boxofficeturkiye.com/film/sen-ben-lenin--2015446
Cin Çarpılması,CGV Mars,12 Kasım 2021,2021,20035,9.905236023070245,https://boxofficeturkiye.com/film/cin-carpilmasi--2015700
Pişiriciler,Bir Film,19 Kasım 2021,2021,21526,9.977016785824244,https://boxofficeturkiye.com/film/pisiriciler--2015018
Dünyanın En Kötü İnsanı,Başka S.,19 Kasım 2021,2021,34812,10.457717433909405,https://boxofficeturkiye.com/film/dunyanin-en-kotu-insani--2015658
My Hero Academia The Movie: World Heroes' Mission,CGV Mars,26 Kasım 2021,2021,19030,9.853771960290196,https://boxofficeturkiye.com/film/my-hero-academia-the-movie-world-heroes-mission--2015538
Hanzap,CJ ENM,13 Ağustos 2021,2021,16955,9.73831805455974,https://boxofficeturkiye.com/film/hanzap--2015421
Ecinni 3: Issız Çığlık,Bir Film,19 Kasım 2021,2021,16430,9.706864211031315,https://boxofficeturkiye.com/film/ecinni-3-issiz-ciglik--2015086
Zoraki Misafir,CGV Mars,29 Ekim 2021,2021,16307,9.699349742461278,https://boxofficeturkiye.com/film/zoraki-misafir--2015513
Hakikat Şeyh Bedreddin,CJ ENM,8 Ekim 2021,2021,16546,9.713899659750128,https://boxofficeturkiye.com/film/hakikat-seyh-bedreddin--2015517
Gerçek Cinler,CGV Mars,13 Ağustos 2021,2021,15864,9.671807670199632,https://boxofficeturkiye.com/film/gercek-cinler--2015524
Süper Köpek ve Turbo Kedi,CJ ENM,1 Ekim 2021,2021,16528,9.71281119135942,https://boxofficeturkiye.com/film/super-kopek-ve-turbo-kedi--2014841
Son Düello,UIP,15 Ekim 2021,2021,14339,9.57073837671504,https://boxofficeturkiye.com/film/son-duello--2014991
Amacı Olmayan Grup,CJ ENM,17 Eylül 2021,2021,13744,9.528357644224037,https://boxofficeturkiye.com/film/amaci-olmayan-grup--2014939
Düşkapanı,CJ ENM,30 Temmuz 2021,2021,13497,9.510222717509283,https://boxofficeturkiye.com/film/duskapani--2015264
Azap,Bir Film,2 Temmuz 2021,2021,13077,9.478610240906502,https://boxofficeturkiye.com/film/azap--2015341
Ehrimen: Kanlı Yol,TME,2 Temmuz 2021,2021,12872,9.46280968867222,https://boxofficeturkiye.com/film/ehrimen-kanli-yol--2015417
Körkütük,CJ ENM,20 Ağustos 2021,2021,12513,9.434523382865056,https://boxofficeturkiye.com/film/korkutuk--2015244
Karanlık Şehir Hikayeleri: Kilit,CGV Mars,27 Ağustos 2021,2021,11778,9.373988663504516,https://boxofficeturkiye.com/film/karanlik-sehir-hikayeleri-kilit--2014936
Şeflerin Şefi,CGV Mars,20 Ağustos 2021,2021,11238,9.327056171672144,https://boxofficeturkiye.com/film/seflerin-sefi--2015375
Grev,TME,29 Ekim 2021,2021,10920,9.298351249298896,https://boxofficeturkiye.com/film/grev--2015608
Boynuzlar,UIP,29 Ekim 2021,2021,10315,9.241354425505353,https://boxofficeturkiye.com/film/boynuzlar--2015060
Bayram Şekeri,CJ ENM,10 Aralık 2021,2021,13270,9.493261127326253,https://boxofficeturkiye.com/film/bayram-sekeri--2015276
Lanetli Anlaşma,CJ ENM,23 Temmuz 2021,2021,9407,9.149209371971951,https://boxofficeturkiye.com/film/lanetli-anlasma--2015228
Düşler Ülkesi,CJ ENM,9 Temmuz 2021,2021,9167,9.123365357961776,https://boxofficeturkiye.com/film/dusler-ulkesi--2014810
Aşk Yolunda,CGV Mars,19 Kasım 2021,2021,9010,9.106090350602384,https://boxofficeturkiye.com/film/ask-yolunda--2015701
Kurye,Bir Film,8 Ekim 2021,2021,8606,9.060214913398545,https://boxofficeturkiye.com/film/kurye--2015214
Kitab-ı Cin,TME,1 Ekim 2021,2021,8578,9.056956065076825,https://boxofficeturkiye.com/film/kitab-i-cin--2015293
Yeşil Şövalye,ChF,6 Ağustos 2021,2021,8959,9.100413892597578,https://boxofficeturkiye.com/film/yesil-sovalye--2015118
Kolej Rüyası: Lise Günlükleri,CJ ENM,24 Eylül 2021,2021,7932,8.978660489639687,https://boxofficeturkiye.com/film/kolej-ruyasi-lise-gunlukleri--2015277
Defin-Ecin Zulman,CGV Mars,8 Ekim 2021,2021,7912,8.976135873302548,https://boxofficeturkiye.com/film/defin-ecin-zulman--2015279
Benim Ölümüm,CJ ENM,29 Ekim 2021,2021,7759,8.95660873889395,https://boxofficeturkiye.com/film/benim-olumum--2015205
Koruyucu,CJ ENM,5 Kasım 2021,2021,7599,8.935771938669784,https://boxofficeturkiye.com/film/koruyucu--2015601
Cühenna,TME,5 Kasım 2021,2021,7427,8.912877287669296,https://boxofficeturkiye.com/film/cuhenna--2015094
Azra,CJ ENM,26 Kasım 2021,2021,7292,8.894533135798554,https://boxofficeturkiye.com/film/azra--2015749
Bergen,CJ ENM,4 Mart 2022,2022,5486175,15.517741849351152,https://boxofficeturkiye.com/film/bergen--2015133
Kesişme - İyi ki Varsın Eren,CGV Mars,1 Ocak 2022,2022,2328284,14.660642073520057,https://boxofficeturkiye.com/film/kesisme-iyi-ki-varsin-eren--2015475
Doktor Strange Çoklu Evren Çılgınlığında,UIP,6 Mayıs 2022,2022,1563041,14.262143840665457,https://boxofficeturkiye.com/film/doktor-strange-coklu-evren-cilginliginda--2014082
Avatar: Suyun Yolu,UIP,16 Aralık 2022,2022,2689945,14.805031305272344,https://boxofficeturkiye.com/film/avatar-suyun-yolu--2013646
Thor: Aşk ve Gök Gürültüsü,UIP,8 Temmuz 2022,2022,1229668,14.022254772214804,https://boxofficeturkiye.com/film/thor-ask-ve-gok-gurultusu--2014075
Minyonlar 2: Gru'nun Yükselişi,UIP,1 Temmuz 2022,2022,1194447,13.993193874734322,https://boxofficeturkiye.com/film/minyonlar-2-gru-nun-yukselisi--2013531
Aslan Hürkuş Kayıp Elmas,CGV Mars,7 Ocak 2022,2022,1167455,13.970336723885138,https://boxofficeturkiye.com/film/aslan-hurkus-kayip-elmas--2014925
The Batman,WB,4 Mart 2022,2022,1081473,13.893834558737675,https://boxofficeturkiye.com/film/the-batman--2013505
Aslan Hürkuş Görevimiz Gökbey,CGV Mars,21 Ekim 2022,2022,908441,13.719485222497088,https://boxofficeturkiye.com/film/aslan-hurkus-gorevimiz-gokbey--2015856
Çakallarla Dans 6,CJ ENM,2 Aralık 2022,2022,871764,13.678274024059071,https://boxofficeturkiye.com/film/cakallarla-dans-6--2015975
Kirpi Sonic 2,UIP,8 Nisan 2022,2022,686557,13.439444530604991,https://boxofficeturkiye.com/film/kirpi-sonic-2--2015222
Dilberay,CJ ENM,4 Şubat 2022,2022,686495,13.439354220842445,https://boxofficeturkiye.com/film/dilberay--2015518
Black Adam,WB,21 Ekim 2022,2022,527329,13.175579921161592,https://boxofficeturkiye.com/film/black-adam--2014983
Tay,CJ ENM,23 Eylül 2022,2022,540232,13.199753955905702,https://boxofficeturkiye.com/film/tay--2015229
Kırmızı,UIP,11 Mart 2022,2022,503475,13.129289337475061,https://boxofficeturkiye.com/film/kirmizi--2014083
Top Gun: Maverick,UIP,27 Mayıs 2022,2022,498395,13.11914821430233,https://boxofficeturkiye.com/film/top-gun-maverick--2013804
Black Panther: Yaşasın Wakanda,UIP,11 Kasım 2022,2022,488228,13.098537788839975,https://boxofficeturkiye.com/film/black-panther-yasasin-wakanda--2014085
Jurassic World: Hâkimiyet,UIP,10 Haziran 2022,2022,483842,13.08951368612259,https://boxofficeturkiye.com/film/jurassic-world-hakimiyet--2014065
Uncharted,WB,11 Şubat 2022,2022,447171,13.010696350777552,https://boxofficeturkiye.com/film/uncharted--2014834
Fantastik Canavarlar: Dumbledore'un Sırları,WB,15 Nisan 2022,2022,434214,12.981292779112424,https://boxofficeturkiye.com/film/fantastik-canavarlar-dumbledore-un-sirlari--2014752
Müjdemi İsterim,UIP,18 Kasım 2022,2022,439991,12.994509551139792,https://boxofficeturkiye.com/film/mujdemi-isterim--2016116
Adanış Kutsal Kavga,CGV Mars,11 Mart 2022,2022,410373,12.92482178120079,https://boxofficeturkiye.com/film/adanis-kutsal-kavga--2014918
Kaptan Pengu ve Arkadaşları 2,CJ ENM,28 Ocak 2022,2022,390773,12.875882107715901,https://boxofficeturkiye.com/film/kaptan-pengu-ve-arkadaslari-2--2012315
"Barış Akarsu ""Merhaba""",CJ ENM,18 Kasım 2022,2022,367006,12.81313347567691,https://boxofficeturkiye.com/film/baris-akarsu-merhaba--2015825
Benden Ne Olur?,CJ ENM,14 Ocak 2022,2022,360863,12.796253663901101,https://boxofficeturkiye.com/film/benden-ne-olur--2015183
Şarkını Söyle 2,UIP,21 Ocak 2022,2022,338972,12.733672787081154,https://boxofficeturkiye.com/film/sarkini-soyle-2--2013532
Doru Macera Ormanı,CGV Mars,1 Nisan 2022,2022,319781,12.675391665484437,https://boxofficeturkiye.com/film/doru-macera-ormani--2014866
Müstakbel Damat,CJ ENM,11 Kasım 2022,2022,309397,12.642380520887928,https://boxofficeturkiye.com/film/mustakbel-damat--2014934
Nasreddin Hoca Zaman Yolcusu,CJ ENM,9 Aralık 2022,2022,364154,12.805332134070149,https://boxofficeturkiye.com/film/nasreddin-hoca-zaman-yolcusu--2015875
Suikast Treni,WB,5 Ağustos 2022,2022,275444,12.526139620125955,https://boxofficeturkiye.com/film/suikast-treni--2015497
Karlar Kraliçesi ve Prenses,CJ ENM,11 Kasım 2022,2022,251201,12.434008694459976,https://boxofficeturkiye.com/film/karlar-kralicesi-ve-prenses--2015440
Kim Bu Aile?,CJ ENM,7 Ekim 2022,2022,217893,12.291759395588794,https://boxofficeturkiye.com/film/kim-bu-aile--2015522
Morbius,WB,1 Nisan 2022,2022,208718,12.248739337549292,https://boxofficeturkiye.com/film/morbius--2014491
Kurak Günler,Bir Film,9 Aralık 2022,2022,253958,12.44492417799743,https://boxofficeturkiye.com/film/kurak-gunler--2015951
Malazgirt 1071,CGV Mars,11 Şubat 2022,2022,197175,12.191846938266192,https://boxofficeturkiye.com/film/malazgirt-1071--2014893
Çığlık,UIP,14 Ocak 2022,2022,193785,12.174504576062512,https://boxofficeturkiye.com/film/ciglik--2015271
Buğday Tanesi,CJ ENM,2 Aralık 2022,2022,235828,12.37085800473471,https://boxofficeturkiye.com/film/bugday-tanesi--2016248
Kim Demiş Kötüyüz Diye?,UIP,29 Nisan 2022,2022,183709,12.121108262926347,https://boxofficeturkiye.com/film/kim-demis-kotuyuz-diye--2014264
DC Süper Evciller Takımı,WB,29 Temmuz 2022,2022,179278,12.096692952678536,https://boxofficeturkiye.com/film/dc-super-evciller-takimi--2014018
Moonfall,CJ ENM,4 Şubat 2022,2022,162340,11.997448180315168,https://boxofficeturkiye.com/film/moonfall--2015465
Yunus Çocuk,CGV Mars,2 Aralık 2022,2022,175110,12.073169626865946,https://boxofficeturkiye.com/film/yunus-cocuk--2016183
Mutlu Oyuncak Dükkanı,CJ ENM,10 Haziran 2022,2022,157009,11.964058407528203,https://boxofficeturkiye.com/film/mutlu-oyuncak-dukkani--2015679
Afacanlar: İş Başa Düştü,CGV Mars,4 Şubat 2022,2022,151693,11.92961402056729,https://boxofficeturkiye.com/film/afacanlar-is-basa-dustu--2015099
Bandırma Füze Kulübü,CGV Mars,21 Ekim 2022,2022,154773,11.949714806320419,https://boxofficeturkiye.com/film/bandirma-fuze-kulubu--2016019
Anka,CGV Mars,28 Ocak 2022,2022,131350,11.785620795113687,https://boxofficeturkiye.com/film/anka--2015678
Mahlûkat,CGV Mars,18 Şubat 2022,2022,128679,11.765076210107349,https://boxofficeturkiye.com/film/mahlukat--2015092
Sevmedim Deme,CJ ENM,14 Ekim 2022,2022,124486,11.73194853876475,https://boxofficeturkiye.com/film/sevmedim-deme--2015962
Hazine Avcısının Maceraları ve Zümrüt Tablet,UIP,2 Eylül 2022,2022,122648,11.71707374299029,https://boxofficeturkiye.com/film/hazine-avcisinin-maceralari-ve-zumrut-tablet--2015980
Aya Sihirli Yolculuk,Bir Film,28 Ekim 2022,2022,133575,11.802418396825972,https://boxofficeturkiye.com/film/aya-sihirli-yolculuk--2016036
Hep Yek 5: Bizim Şeyimiz mi Altan,TME,4 Kasım 2022,2022,113014,11.635266983825584,https://boxofficeturkiye.com/film/hep-yek-5-bizim-seyimiz-mi-altan--2015983
Gülümse,UIP,30 Eylül 2022,2022,100755,11.520447106369074,https://boxofficeturkiye.com/film/gulumse--2016017
Mutlu Canavar Ailesi 2,TME,25 Şubat 2022,2022,98956,11.502430585877576,https://boxofficeturkiye.com/film/mutlu-canavar-ailesi-2--2015754
Zebun,CJ ENM,29 Nisan 2022,2022,90099,11.408664344755703,https://boxofficeturkiye.com/film/zebun--2014964
Kendinden Kaçak,CGV Mars,8 Nisan 2022,2022,85935,11.361346475510787,https://boxofficeturkiye.com/film/kendinden-kacak--2015476
Orman Vatandır - Çanakkale Ruhu,TME,18 Mart 2022,2022,82481,11.320323242768653,https://boxofficeturkiye.com/film/orman-vatandir-canakkale-ruhu--2015887
Masal Şatosu: Gizemli Misafir,CJ ENM,12 Ağustos 2022,2022,78830,11.275048914053954,https://boxofficeturkiye.com/film/masal-satosu-gizemli-misafir--2015879
Siyah Telefon,UIP,24 Haziran 2022,2022,76110,11.239934941261437,https://boxofficeturkiye.com/film/siyah-telefon--2014145
Hopper ve Çılgın Çetesi: Büyük Macera,CGV Mars,27 Mayıs 2022,2022,75345,11.229832844852254,https://boxofficeturkiye.com/film/hopper-ve-cilgin-cetesi-buyuk-macera--2015965
Sil Baştan Kaynanam,CGV Mars,9 Aralık 2022,2022,77519,11.258278346584643,https://boxofficeturkiye.com/film/sil-bastan-kaynanam--2016096
Cesur İtfaiyeci,CJ ENM,22 Nisan 2022,2022,68826,11.139336859509323,https://boxofficeturkiye.com/film/cesur-itfaiyeci--2015836
Zir-i Cin,CJ ENM,1 Temmuz 2022,2022,68201,11.130214506480655,https://boxofficeturkiye.com/film/zir-i-cin--2015007
Ejderham ve Ben,CJ ENM,13 Mayıs 2022,2022,68200,11.130199843831553,https://boxofficeturkiye.com/film/ejderham-ve-ben--2013622
Jujutsu Kaisen 0: The Movie,CGV Mars,13 Mayıs 2022,2022,65710,11.093006399891914,https://boxofficeturkiye.com/film/jujutsu-kaisen-0-the-movie--2015955
Efsane Takım: Bilim Kahramanları,TME,7 Ekim 2022,2022,65406,11.088369276356413,https://boxofficeturkiye.com/film/efsane-takim-bilim-kahramanlari--2015134
Tamirhane,CGV Mars,11 Kasım 2022,2022,60413,11.008959592551948,https://boxofficeturkiye.com/film/tamirhane--2016119
Neşeli Kanatlar: Büyük Göç,CJ ENM,18 Mart 2022,2022,59831,10.999279200267464,https://boxofficeturkiye.com/film/neseli-kanatlar-buyuk-goc--2014886
Olmadı Kaçarız,CGV Mars,18 Şubat 2022,2022,58359,10.974368867465927,https://boxofficeturkiye.com/film/olmadi-kacariz--2015313
Elvis,WB,24 Haziran 2022,2022,58252,10.972533705602471,https://boxofficeturkiye.com/film/elvis--2014978
Asi Prenses,Bir Film,17 Haziran 2022,2022,57591,10.961121584475679,https://boxofficeturkiye.com/film/asi-prenses--2015884
The King's Man: Başlangıç,UIP,7 Ocak 2022,2022,56639,10.944453072844512,https://boxofficeturkiye.com/film/the-king-s-man-baslangic--2014429
Kayıp Şehir,UIP,25 Mart 2022,2022,56334,10.939053539486602,https://boxofficeturkiye.com/film/kayip-sehir--2015411
Ayı Kardeşler: Macera Parkı,Bir Film,28 Ocak 2022,2022,56195,10.936583063952368,https://boxofficeturkiye.com/film/ayi-kardesler-macera-parki--2015218
Mahalleden Arkadaşlar,CGV Mars,4 Kasım 2022,2022,54731,10.91018555548575,https://boxofficeturkiye.com/film/mahalleden-arkadaslar--2014583
Cennete Bilet,UIP,16 Eylül 2022,2022,53835,10.893679092249817,https://boxofficeturkiye.com/film/cennete-bilet--2014605
The Menu,UIP,18 Kasım 2022,2022,54536,10.90661631304262,https://boxofficeturkiye.com/film/the-menu--2015960
Kurtuluş Hattı,CGV Mars,13 Mayıs 2022,2022,52442,10.867463075975694,https://boxofficeturkiye.com/film/kurtulus-hatti--2015873
İlk Seans: NMSM,CJ ENM,11 Mart 2022,2022,52098,10.8608818392887,https://boxofficeturkiye.com/film/ilk-seans-nmsm--2015714
Karlar Kralı Norm 2,CJ ENM,14 Ocak 2022,2022,51953,10.858094742694488,https://boxofficeturkiye.com/film/karlar-krali-norm-2--2015066
Kuzeyli,UIP,22 Nisan 2022,2022,51920,10.857459351377972,https://boxofficeturkiye.com/film/kuzeyli--2014150
Hazine,UIP,4 Kasım 2022,2022,49826,10.81629221512545,https://boxofficeturkiye.com/film/hazine--2016238
"Tim, Tim, Timsah",TME,18 Kasım 2022,2022,49090,10.801410627052098,https://boxofficeturkiye.com/film/tim-tim-timsah--2015458
Düşler Fabrikası,CJ ENM,8 Nisan 2022,2022,47231,10.762805735649291,https://boxofficeturkiye.com/film/dusler-fabrikasi--2015102
Amsterdam,UIP,7 Ekim 2022,2022,46503,10.747272105623404,https://boxofficeturkiye.com/film/amsterdam--2014095
Niloya,CGV Mars,11 Kasım 2022,2022,46208,10.740908222252498,https://boxofficeturkiye.com/film/niloya--2015860
Tam Kafadan Karavana,CJ ENM,29 Nisan 2022,2022,44267,10.697994757448491,https://boxofficeturkiye.com/film/tam-kafadan-karavana--2014875
Nil'de Ölüm,UIP,11 Şubat 2022,2022,43585,10.682468333445676,https://boxofficeturkiye.com/film/nil-de-olum--2014453
Dert Etme Sevgilim,WB,23 Eylül 2022,2022,43269,10.67519172225162,https://boxofficeturkiye.com/film/dert-etme-sevgilim--2015639
